Nodes,Degree,Eigenvector,LFVC,Clustering,Ego,hopset,betweenness,closeness
379,0.000660066,0.00051413,1.17E-07,0,1,84,0.00233025,0.253492847
380,0.000660066,0.00051413,1.17E-07,0,1,84,0.00032959,0.253492847
381,0.000660066,0.00051413,1.17E-07,0,1,84,0.000330251,0.253492847
382,0.000660066,0.00051413,1.17E-07,0,1,84,0.00032959,0.253492847
383,0.000660066,0.00051413,1.17E-07,0,1,84,0.000330251,0.253492847
384,0.000660066,0.00051413,1.17E-07,0,1,84,0.000330251,0.253492847
385,0.000660066,0.00051413,1.17E-07,0,1,84,0.000330251,0.253492847
386,0.000660066,0.00051413,1.17E-07,0,1,84,0.00232959,0.253492847
387,0.000330033,0.000477555,2.17E-08,0,0,22,0,0.250578895
388,0.007260726,0.013877283,0.019512079,0.502164502,0.332034632,316,0.003240829,0.334326382
389,0.007590759,0.013926387,0.019511657,0.466403162,0.304479578,336,0.004325483,0.335028748
390,0.001650165,0.001967647,2.60E-07,0.6,0.4,107,0.000330251,0.25451491
391,0.002640264,4.78E-05,3.02E-06,1,0,12,0,0.225681513
392,0.002640264,4.78E-05,3.02E-06,1,0,12,0,0.225681513
393,0.002640264,4.78E-05,3.02E-06,1,0,12,0,0.225681513
394,0.003630363,0.001051313,0.00948714,0.527272727,0.472727273,88,0.00496235,0.291234141
395,0.002640264,4.78E-05,3.02E-06,1,0,12,0,0.225681513
396,0.002640264,4.78E-05,3.02E-06,1,0,12,0,0.225681513
397,0.002640264,4.78E-05,3.02E-06,1,0,12,0,0.225681513
398,0.002640264,4.78E-05,3.02E-06,1,0,12,0,0.225681513
399,0.002640264,4.78E-05,3.02E-06,1,0,12,0,0.225681513
400,0.000330033,0.000468261,5.16E-08,0,0,17,0,0.25039253
401,0.000660066,0.000503161,2.40E-08,0,1,54,0.000330251,0.253344482
402,0.000660066,0.000503161,2.40E-08,0,1,54,0.000330251,0.253344482
403,0.000660066,0.000503161,2.40E-08,0,1,54,0.000330251,0.253344482
404,0.001320132,0.001616793,0.009873993,0.5,0.5,159,0.00233025,0.318913799
405,0.001320132,0.001616793,0.009873993,0.5,0.5,159,0.00032959,0.318913799
406,0.001320132,4.09E-05,9.19E-08,1,0,8,0,0.240514367
407,0.001320132,4.09E-05,9.19E-08,1,0,8,0,0.240514367
408,0.001320132,4.09E-05,9.19E-08,1,0,8,0,0.240514367
409,0.002310231,0.001064208,0.000335307,0.333333333,0.666666667,142,0.007639364,0.316548266
410,0.001320132,4.09E-05,9.19E-08,1,0,8,0,0.240514367
411,0.017821782,0.014601311,0.019532473,0.097833683,0.780246914,406,0.045337362,0.339191761
412,0.000660066,0.000503161,2.40E-08,0,1,54,0.00032959,0.253344482
413,0.001980198,0.002538147,0.009437348,0.666666667,0.333333333,128,0.000330251,0.294260464
414,0.000990099,1.87E-05,6.29E-12,1,0,6,0,0.202256191
415,0.001650165,0.0005051,2.41E-08,0.3,0.7,57,0.003315059,0.253471641
416,0.000990099,1.87E-05,6.29E-12,1,0,6,0,0.202256191
417,0.000990099,1.87E-05,6.29E-12,1,0,6,0,0.202256191
418,0.000660066,0.000503161,2.40E-08,0,1,54,0.00233025,0.253344482
419,0.000990099,0.000982981,5.93E-08,0.333333333,0.666666667,60,0.000330251,0.253705099
420,0.001650165,0.001007957,8.26E-08,0.3,0.6,74,0.001973155,0.257237456
421,0.001650165,0.000541218,2.40E-08,0.2,0.75,58,0.00312475,0.253811359
422,0.000330033,0.000554721,0.000333903,0,0,104,0,0.31285493
423,0.000330033,0.000554721,0.000333903,0,0,104,0,0.31285493
424,0.000660066,4.05E-05,5.18E-06,1,0,17,0,0.240571655
425,0.000990099,4.19E-05,5.18E-06,0.666666667,0.166666667,17,3.30E-07,0.240590758
426,0.000990099,4.20E-05,5.18E-06,0.666666667,0.166666667,17,0,0.240590758
427,0.000990099,4.20E-05,5.18E-06,0.666666667,0.166666667,17,3.30E-07,0.240590758
428,0.000990099,4.20E-05,5.18E-06,0.666666667,0.166666667,17,0,0.240590758
429,0.000990099,4.20E-05,5.18E-06,0.666666667,0.166666667,17,3.30E-07,0.240590758
430,0.000990099,4.20E-05,5.18E-06,0.666666667,0.166666667,17,0,0.240590758
431,0.000990099,4.20E-05,5.18E-06,0.666666667,0.166666667,17,0,0.240590758
432,0.000990099,4.20E-05,5.18E-06,0.666666667,0.166666667,17,0,0.240590758
433,0.000990099,4.20E-05,5.18E-06,0.666666667,0.166666667,17,0,0.240590758
434,0.000990099,4.20E-05,5.18E-06,0.666666667,0.166666667,17,0,0.240590758
435,0.000990099,4.19E-05,5.18E-06,0.666666667,0.166666667,17,0,0.240590758
436,0.000660066,4.05E-05,5.18E-06,1,0,17,0,0.240571655
437,0.005280528,0.001132409,0.010043336,0.108333333,0.845833333,140,0.00859412,0.316713703
438,0.000330033,0.000554721,0.000333903,0,0,104,0,0.31285493
439,0.000660066,4.06E-05,5.39E-06,1,0,18,0,0.240609863
440,0.000990099,4.20E-05,5.39E-06,0.666666667,0.166666667,18,3.30E-07,0.240628971
441,0.000990099,4.20E-05,5.39E-06,0.666666667,0.166666667,18,0,0.240628971
442,0.000990099,4.20E-05,5.39E-06,0.666666667,0.166666667,18,3.30E-07,0.240628971
443,0.000990099,4.20E-05,5.39E-06,0.666666667,0.166666667,18,0,0.240628971
444,0.000990099,4.20E-05,5.39E-06,0.666666667,0.166666667,18,0,0.240628971
445,0.000990099,4.20E-05,5.39E-06,0.666666667,0.166666667,18,0,0.240628971
446,0.000990099,4.20E-05,5.39E-06,0.666666667,0.166666667,18,0,0.240628971
447,0.000990099,4.20E-05,5.39E-06,0.666666667,0.166666667,18,0,0.240628971
448,0.000990099,4.20E-05,5.39E-06,0.666666667,0.166666667,18,0,0.240628971
449,0.000990099,4.20E-05,5.39E-06,0.666666667,0.166666667,18,3.30E-07,0.240628971
450,0.000990099,4.20E-05,5.39E-06,0.666666667,0.166666667,18,0,0.240628971
451,0.000990099,4.20E-05,5.39E-06,0.666666667,0.166666667,18,3.30E-07,0.240628971
452,0.000660066,4.06E-05,5.39E-06,1,0,18,0,0.240609863
453,0.005610561,0.001133889,0.010062557,0.102941176,0.852941176,141,0.008931306,0.316779927
454,0.000330033,0.000554721,0.000333903,0,0,104,0,0.31285493
455,0.000330033,0.000554721,0.000333903,0,0,104,0,0.31285493
456,0.000330033,0.000554721,0.000333903,0,0,104,0,0.31285493
457,0.000660066,4.27E-05,0.00010878,1,0,56,0,0.242070784
458,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,0,0.242090125
459,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,3.30E-07,0.242090125
460,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,3.30E-07,0.242090125
461,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,0,0.242090125
462,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,6.61E-07,0.242090125
463,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,0,0.242090125
464,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,3.30E-07,0.242090125
465,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,0,0.242090125
466,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,0,0.242090125
467,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,0,0.242090125
468,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,0,0.242090125
469,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,0,0.242090125
470,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,3.30E-07,0.242090125
471,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,3.30E-07,0.242090125
472,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,3.30E-07,0.242090125
473,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,3.30E-07,0.242090125
474,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,0,0.242090125
475,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,0,0.242090125
476,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,0,0.242090125
477,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,0,0.242090125
478,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,0,0.242090125
479,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,0,0.242090125
480,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,0,0.242090125
481,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,0,0.242090125
482,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,0,0.242090125
483,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,0,0.242090125
484,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,0,0.242090125
485,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,0,0.242090125
486,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,3.30E-07,0.242090125
487,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,0,0.242090125
488,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,3.30E-07,0.242090125
489,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,0,0.242090125
490,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,0,0.242090125
491,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,0,0.242090125
492,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,0,0.242090125
493,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,0,0.242090125
494,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,0,0.242090125
495,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,0,0.242090125
496,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,0,0.242090125
497,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,0,0.242090125
498,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,0,0.242090125
499,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,0,0.242090125
500,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,0,0.242090125
501,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,0,0.242090125
502,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,0,0.242090125
503,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,0,0.242090125
504,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,0,0.242090125
505,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,0,0.242090125
506,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,0,0.242090125
507,0.000990099,4.42E-05,0.00010878,0.666666667,0.166666667,56,0,0.242090125
508,0.000660066,4.27E-05,0.00010878,1,0,56,0,0.242070784
509,0.018151815,0.001193198,0.017761025,0.035016835,0.948148148,179,0.029250654,0.319317104
510,0.000330033,0.000554721,0.000333903,0,0,104,0,0.31285493
511,0.000330033,0.000554721,0.000333903,0,0,104,0,0.31285493
512,0.000330033,0.000554721,0.000333903,0,0,104,0,0.31285493
513,0.000330033,0.000554721,0.000333903,0,0,104,0,0.31285493
514,0.000330033,0.000554721,0.000333903,0,0,104,0,0.31285493
515,0.000660066,4.17E-05,1.54E-05,1,0,38,0,0.241376563
516,0.000990099,4.31E-05,1.54E-05,0.666666667,0.166666667,38,0,0.241395793
517,0.000990099,4.31E-05,1.54E-05,0.666666667,0.166666667,38,0,0.241395793
518,0.000990099,4.31E-05,1.54E-05,0.666666667,0.166666667,38,0,0.241395793
519,0.000990099,4.31E-05,1.54E-05,0.666666667,0.166666667,38,0,0.241395793
520,0.000990099,4.31E-05,1.54E-05,0.666666667,0.166666667,38,0,0.241395793
521,0.000990099,4.31E-05,1.54E-05,0.666666667,0.166666667,38,0,0.241395793
522,0.000990099,4.31E-05,1.54E-05,0.666666667,0.166666667,38,0,0.241395793
523,0.000990099,4.31E-05,1.54E-05,0.666666667,0.166666667,38,0,0.241395793
524,0.000990099,4.31E-05,1.54E-05,0.666666667,0.166666667,38,0,0.241395793
525,0.000990099,4.31E-05,1.54E-05,0.666666667,0.166666667,38,0,0.241395793
526,0.000990099,4.31E-05,1.54E-05,0.666666667,0.166666667,38,0,0.241395793
527,0.000990099,4.31E-05,1.54E-05,0.666666667,0.166666667,38,0,0.241395793
528,0.000990099,4.31E-05,1.54E-05,0.666666667,0.166666667,38,3.30E-07,0.241395793
529,0.000990099,4.31E-05,1.54E-05,0.666666667,0.166666667,38,0,0.241395793
530,0.000990099,4.31E-05,1.54E-05,0.666666667,0.166666667,38,3.30E-07,0.241395793
531,0.000990099,4.31E-05,1.54E-05,0.666666667,0.166666667,38,0,0.241395793
532,0.000990099,4.31E-05,1.54E-05,0.666666667,0.166666667,38,0,0.241395793
533,0.000990099,4.31E-05,1.54E-05,0.666666667,0.166666667,38,0,0.241395793
534,0.000990099,4.31E-05,1.54E-05,0.666666667,0.166666667,38,0,0.241395793
535,0.000990099,4.31E-05,1.54E-05,0.666666667,0.166666667,38,3.30E-07,0.241395793
536,0.000990099,4.31E-05,1.54E-05,0.666666667,0.166666667,38,0,0.241395793
537,0.000990099,4.31E-05,1.54E-05,0.666666667,0.166666667,38,6.61E-07,0.241395793
538,0.000990099,4.31E-05,1.54E-05,0.666666667,0.166666667,38,0,0.241395793
539,0.000990099,4.31E-05,1.54E-05,0.666666667,0.166666667,38,3.30E-07,0.241395793
540,0.000990099,4.31E-05,1.54E-05,0.666666667,0.166666667,38,0,0.241395793
541,0.000990099,4.31E-05,1.54E-05,0.666666667,0.166666667,38,0,0.241395793
542,0.000990099,4.31E-05,1.54E-05,0.666666667,0.166666667,38,0,0.241395793
543,0.000990099,4.31E-05,1.54E-05,0.666666667,0.166666667,38,0,0.241395793
544,0.000990099,4.31E-05,1.54E-05,0.666666667,0.166666667,38,3.30E-07,0.241395793
545,0.000990099,4.31E-05,1.54E-05,0.666666667,0.166666667,38,0,0.241395793
546,0.000990099,4.31E-05,1.54E-05,0.666666667,0.166666667,38,3.30E-07,0.241395793
547,0.000990099,4.31E-05,1.54E-05,0.666666667,0.166666667,38,0,0.241395793
548,0.000660066,4.17E-05,1.54E-05,1,0,38,0,0.241376563
549,0.012211221,0.00116433,0.010901578,0.051051051,0.924924925,161,0.019461026,0.318110236
550,0.000330033,0.000554721,0.000333903,0,0,104,0,0.31285493
551,0.000660066,4.26E-05,7.76E-05,1,0,54,0,0.241993451
552,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
553,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
554,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
555,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
556,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
557,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
558,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
559,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
560,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
561,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
562,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
563,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
564,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
565,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
566,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
567,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
568,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
569,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
570,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
571,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
572,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
573,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
574,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
575,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
576,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
577,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
578,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
579,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
580,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
581,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
582,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
583,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
584,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
585,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
586,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
587,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,6.61E-07,0.24201278
588,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
589,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
590,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
591,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
592,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
593,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
594,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
595,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
596,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
597,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
598,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
599,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
600,0.000660066,4.26E-05,7.76E-05,1,0,54,0,0.241993451
601,0.017491749,0.001189918,0.015532478,0.03628447,0.946298984,177,0.030599729,0.319182556
602,0.000660066,4.15E-05,1.35E-05,1,0,36,0,0.241299673
603,0.000990099,4.30E-05,1.35E-05,0.666666667,0.166666667,36,0,0.241318891
604,0.000990099,4.30E-05,1.35E-05,0.666666667,0.166666667,36,0,0.241318891
605,0.000990099,4.30E-05,1.35E-05,0.666666667,0.166666667,36,0,0.241318891
606,0.000990099,4.30E-05,1.35E-05,0.666666667,0.166666667,36,3.30E-07,0.241318891
607,0.000990099,4.30E-05,1.35E-05,0.666666667,0.166666667,36,0,0.241318891
608,0.000990099,4.30E-05,1.35E-05,0.666666667,0.166666667,36,3.30E-07,0.241318891
609,0.000990099,4.30E-05,1.35E-05,0.666666667,0.166666667,36,3.30E-07,0.241318891
610,0.000990099,4.30E-05,1.35E-05,0.666666667,0.166666667,36,0,0.241318891
611,0.000990099,4.30E-05,1.35E-05,0.666666667,0.166666667,36,3.30E-07,0.241318891
612,0.000990099,4.30E-05,1.35E-05,0.666666667,0.166666667,36,0,0.241318891
613,0.000990099,4.30E-05,1.35E-05,0.666666667,0.166666667,36,0,0.241318891
614,0.000990099,4.30E-05,1.35E-05,0.666666667,0.166666667,36,0,0.241318891
615,0.000990099,4.30E-05,1.35E-05,0.666666667,0.166666667,36,3.30E-07,0.241318891
616,0.000990099,4.30E-05,1.35E-05,0.666666667,0.166666667,36,0,0.241318891
617,0.000990099,4.30E-05,1.35E-05,0.666666667,0.166666667,36,3.30E-07,0.241318891
618,0.000990099,4.30E-05,1.35E-05,0.666666667,0.166666667,36,0,0.241318891
619,0.000990099,4.30E-05,1.35E-05,0.666666667,0.166666667,36,0,0.241318891
620,0.000990099,4.30E-05,1.35E-05,0.666666667,0.166666667,36,0,0.241318891
621,0.000990099,4.30E-05,1.35E-05,0.666666667,0.166666667,36,0,0.241318891
622,0.000990099,4.30E-05,1.35E-05,0.666666667,0.166666667,36,3.30E-07,0.241318891
623,0.000990099,4.30E-05,1.35E-05,0.666666667,0.166666667,36,0,0.241318891
624,0.000990099,4.30E-05,1.35E-05,0.666666667,0.166666667,36,6.61E-07,0.241318891
625,0.000990099,4.30E-05,1.35E-05,0.666666667,0.166666667,36,0,0.241318891
626,0.000990099,4.30E-05,1.35E-05,0.666666667,0.166666667,36,3.30E-07,0.241318891
627,0.000990099,4.30E-05,1.35E-05,0.666666667,0.166666667,36,0,0.241318891
628,0.000990099,4.30E-05,1.35E-05,0.666666667,0.166666667,36,0,0.241318891
629,0.000990099,4.30E-05,1.35E-05,0.666666667,0.166666667,36,0,0.241318891
630,0.000990099,4.30E-05,1.35E-05,0.666666667,0.166666667,36,3.30E-07,0.241318891
631,0.000990099,4.30E-05,1.35E-05,0.666666667,0.166666667,36,3.30E-07,0.241318891
632,0.000990099,4.30E-05,1.35E-05,0.666666667,0.166666667,36,3.30E-07,0.241318891
633,0.000660066,4.15E-05,1.35E-05,1,0,36,0,0.241299673
634,0.011551155,0.001161211,0.010746102,0.053781513,0.921008403,159,0.024736785,0.317976703
635,0.000660066,4.26E-05,7.76E-05,1,0,54,0,0.241993451
636,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
637,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
638,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
639,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,6.61E-07,0.24201278
640,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
641,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
642,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
643,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
644,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
645,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
646,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
647,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
648,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
649,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
650,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
651,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
652,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
653,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
654,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
655,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
656,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
657,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
658,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
659,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
660,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
661,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
662,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
663,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
664,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
665,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
666,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
667,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
668,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
669,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
670,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
671,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
672,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
673,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
674,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
675,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
676,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
677,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
678,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
679,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
680,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
681,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
682,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,0,0.24201278
683,0.000990099,4.41E-05,7.76E-05,0.666666667,0.166666667,54,3.30E-07,0.24201278
