Source,Target,Type,weight
284,34763,Undirected,1
285,11878,Undirected,1
285,15003,Undirected,1
286,8759,Undirected,1
287,8440,Undirected,1
288,31535,Undirected,1
289,14599,Undirected,1
289,21426,Undirected,1
290,35637,Undirected,1
291,1611,Undirected,1
291,4787,Undirected,1
291,9591,Undirected,1
291,14196,Undirected,1
291,26164,Undirected,1
291,34495,Undirected,1
292,2064,Undirected,1
292,14831,Undirected,1
292,15996,Undirected,1
292,21146,Undirected,1
292,21680,Undirected,1
292,34873,Undirected,1
293,14599,Undirected,1
293,23970,Undirected,1
294,18448,Undirected,1
294,22302,Undirected,1
295,37857,Undirected,1
296,23035,Undirected,1
296,35466,Undirected,1
297,38832,Undirected,1
298,2064,Undirected,1
298,8440,Undirected,1
298,14831,Undirected,1
298,37510,Undirected,1
299,1800,Undirected,1
300,8440,Undirected,1
300,10349,Undirected,1
300,13483,Undirected,1
300,20689,Undirected,1
300,31698,Undirected,1
300,36458,Undirected,1
301,9467,Undirected,1
301,14297,Undirected,1
302,15417,Undirected,1
302,26758,Undirected,1
303,35637,Undirected,1
303,38250,Undirected,1
304,29290,Undirected,1
305,2064,Undirected,1
305,22062,Undirected,1
305,37857,Undirected,1
306,12578,Undirected,1
306,38843,Undirected,1
307,1320,Undirected,1
307,26409,Undirected,1
308,39777,Undirected,1
309,37205,Undirected,1
310,2929,Undirected,1
310,35841,Undirected,1
311,19795,Undirected,1
312,30981,Undirected,1
312,33718,Undirected,1
313,3985,Undirected,1
313,33387,Undirected,1
314,5056,Undirected,1
314,8440,Undirected,1
314,8813,Undirected,1
314,9141,Undirected,1
314,10808,Undirected,1
314,19966,Undirected,1
314,21592,Undirected,1
314,23035,Undirected,1
314,23431,Undirected,1
314,23717,Undirected,1
314,31475,Undirected,1
314,33266,Undirected,1
315,28066,Undirected,1
316,21280,Undirected,1
317,5297,Undirected,1
317,9590,Undirected,1
317,11878,Undirected,1
318,4120,Undirected,1
319,10684,Undirected,1
319,13518,Undirected,1
319,30004,Undirected,1
319,30190,Undirected,1
319,37883,Undirected,1
320,14740,Undirected,1
321,21853,Undirected,1
321,30892,Undirected,1
322,16363,Undirected,1
323,22062,Undirected,1
324,20689,Undirected,1
325,370,Undirected,1
325,399,Undirected,1
325,434,Undirected,1
325,492,Undirected,1
325,535,Undirected,1
325,679,Undirected,1
325,739,Undirected,1
325,862,Undirected,1
325,1158,Undirected,1
325,1320,Undirected,1
325,1330,Undirected,1
325,1549,Undirected,1
325,1756,Undirected,1
325,1872,Undirected,1
325,1886,Undirected,1
325,1887,Undirected,1
325,1906,Undirected,1
325,1937,Undirected,1
325,2064,Undirected,1
325,2080,Undirected,1
325,2170,Undirected,1
325,2272,Undirected,1
325,2286,Undirected,1
325,2290,Undirected,1
325,2292,Undirected,1
325,2375,Undirected,1
325,2451,Undirected,1
325,2521,Undirected,1
325,2604,Undirected,1
325,2806,Undirected,1
325,2808,Undirected,1
325,3212,Undirected,1
325,3262,Undirected,1
325,3450,Undirected,1
325,3558,Undirected,1
325,3888,Undirected,1
325,3921,Undirected,1
325,3923,Undirected,1
325,4265,Undirected,1
325,4347,Undirected,1
325,4393,Undirected,1
325,4597,Undirected,1
325,4670,Undirected,1
325,4726,Undirected,1
325,4787,Undirected,1
325,5300,Undirected,1
325,5327,Undirected,1
325,5333,Undirected,1
325,5455,Undirected,1
325,5473,Undirected,1
325,5519,Undirected,1
325,5725,Undirected,1
325,6166,Undirected,1
325,6309,Undirected,1
325,6521,Undirected,1
325,6653,Undirected,1
325,6654,Undirected,1
325,6755,Undirected,1
325,6821,Undirected,1
325,7298,Undirected,1
325,7437,Undirected,1
325,7449,Undirected,1
325,7562,Undirected,1
325,7591,Undirected,1
325,7692,Undirected,1
325,7760,Undirected,1
325,8016,Undirected,1
325,8023,Undirected,1
325,8068,Undirected,1
325,8107,Undirected,1
325,8283,Undirected,1
325,8297,Undirected,1
325,8332,Undirected,1
325,8440,Undirected,1
325,8450,Undirected,1
325,8539,Undirected,1
325,8562,Undirected,1
325,8696,Undirected,1
325,8775,Undirected,1
325,8933,Undirected,1
325,8957,Undirected,1
325,9135,Undirected,1
325,9471,Undirected,1
325,9484,Undirected,1
325,9693,Undirected,1
325,9698,Undirected,1
325,9713,Undirected,1
325,9946,Undirected,1
325,10015,Undirected,1
325,10076,Undirected,1
325,10440,Undirected,1
325,10703,Undirected,1
325,10719,Undirected,1
325,10832,Undirected,1
325,11161,Undirected,1
325,11164,Undirected,1
325,11373,Undirected,1
325,11849,Undirected,1
325,11919,Undirected,1
325,12010,Undirected,1
325,12469,Undirected,1
325,13053,Undirected,1
325,13069,Undirected,1
325,13187,Undirected,1
325,13203,Undirected,1
325,13279,Undirected,1
325,13304,Undirected,1
325,13365,Undirected,1
325,13435,Undirected,1
325,13612,Undirected,1
325,13773,Undirected,1
325,13962,Undirected,1
325,14499,Undirected,1
325,14689,Undirected,1
325,14960,Undirected,1
325,15037,Undirected,1
325,15193,Undirected,1
325,15207,Undirected,1
325,15254,Undirected,1
325,15544,Undirected,1
325,15590,Undirected,1
325,15627,Undirected,1
325,15905,Undirected,1
325,15996,Undirected,1
325,16251,Undirected,1
325,16531,Undirected,1
325,16571,Undirected,1
325,16626,Undirected,1
325,16679,Undirected,1
325,16684,Undirected,1
325,16753,Undirected,1
325,16934,Undirected,1
325,16962,Undirected,1
325,17087,Undirected,1
325,17271,Undirected,1
325,17467,Undirected,1
325,17532,Undirected,1
325,17605,Undirected,1
325,17797,Undirected,1
325,17958,Undirected,1
325,18116,Undirected,1
325,18200,Undirected,1
325,18602,Undirected,1
325,18709,Undirected,1
325,18852,Undirected,1
325,18902,Undirected,1
325,19073,Undirected,1
325,19186,Undirected,1
325,19352,Undirected,1
325,19413,Undirected,1
325,19767,Undirected,1
325,20108,Undirected,1
325,20194,Undirected,1
325,20213,Undirected,1
325,20235,Undirected,1
325,20504,Undirected,1
325,20667,Undirected,1
325,20689,Undirected,1
325,20714,Undirected,1
325,20880,Undirected,1
325,21181,Undirected,1
325,21411,Undirected,1
325,21799,Undirected,1
325,21881,Undirected,1
325,22022,Undirected,1
325,22062,Undirected,1
325,22194,Undirected,1
325,22212,Undirected,1
325,22363,Undirected,1
325,22449,Undirected,1
325,22541,Undirected,1
325,22986,Undirected,1
325,23035,Undirected,1
325,23336,Undirected,1
325,23345,Undirected,1
325,23347,Undirected,1
325,23601,Undirected,1
325,23614,Undirected,1
325,23712,Undirected,1
325,23765,Undirected,1
325,23955,Undirected,1
325,24099,Undirected,1
325,24124,Undirected,1
325,24522,Undirected,1
325,24624,Undirected,1
325,24918,Undirected,1
325,24920,Undirected,1
325,24930,Undirected,1
325,24956,Undirected,1
325,25045,Undirected,1
325,25157,Undirected,1
325,25373,Undirected,1
325,25375,Undirected,1
325,25428,Undirected,1
325,25538,Undirected,1
325,25572,Undirected,1
325,25645,Undirected,1
325,25852,Undirected,1
325,26115,Undirected,1
325,26556,Undirected,1
325,26598,Undirected,1
325,26653,Undirected,1
325,26704,Undirected,1
325,26731,Undirected,1
325,27103,Undirected,1
325,27475,Undirected,1
325,27703,Undirected,1
325,27725,Undirected,1
325,27925,Undirected,1
325,27974,Undirected,1
325,28270,Undirected,1
325,28372,Undirected,1
325,28431,Undirected,1
325,28443,Undirected,1
325,28503,Undirected,1
325,28522,Undirected,1
325,28694,Undirected,1
325,28745,Undirected,1
325,29251,Undirected,1
325,29660,Undirected,1
325,29816,Undirected,1
325,29899,Undirected,1
325,30094,Undirected,1
325,30151,Undirected,1
325,30197,Undirected,1
325,30243,Undirected,1
325,30631,Undirected,1
325,30847,Undirected,1
325,30892,Undirected,1
325,30947,Undirected,1
325,31260,Undirected,1
325,31265,Undirected,1
325,31291,Undirected,1
325,31349,Undirected,1
325,31452,Undirected,1
325,31528,Undirected,1
325,31759,Undirected,1
325,31881,Undirected,1
325,32105,Undirected,1
325,32118,Undirected,1
325,32189,Undirected,1
325,32199,Undirected,1
325,32485,Undirected,1
325,33119,Undirected,1
325,33208,Undirected,1
325,33245,Undirected,1
325,33249,Undirected,1
325,33329,Undirected,1
325,33718,Undirected,1
325,33797,Undirected,1
325,34020,Undirected,1
325,34240,Undirected,1
325,34384,Undirected,1
325,34451,Undirected,1
325,34486,Undirected,1
325,34580,Undirected,1
325,34869,Undirected,1
325,34885,Undirected,1
325,34993,Undirected,1
325,35133,Undirected,1
325,35264,Undirected,1
325,35407,Undirected,1
325,35654,Undirected,1
325,35883,Undirected,1
325,35973,Undirected,1
325,36054,Undirected,1
325,36227,Undirected,1
325,36268,Undirected,1
325,36277,Undirected,1
325,36278,Undirected,1
325,36425,Undirected,1
325,36495,Undirected,1
325,36500,Undirected,1
325,36502,Undirected,1
325,36523,Undirected,1
325,36599,Undirected,1
325,36665,Undirected,1
325,36726,Undirected,1
325,36833,Undirected,1
325,37185,Undirected,1
325,37319,Undirected,1
325,37395,Undirected,1
325,37527,Undirected,1
325,37531,Undirected,1
325,37605,Undirected,1
325,37636,Undirected,1
325,38333,Undirected,1
325,38394,Undirected,1
325,38600,Undirected,1
325,38643,Undirected,1
325,39277,Undirected,1
325,39341,Undirected,1
325,39386,Undirected,1
325,39402,Undirected,1
325,39518,Undirected,1
325,39951,Undirected,1
325,39963,Undirected,1
326,21680,Undirected,1
326,25121,Undirected,1
327,2385,Undirected,1
327,7827,Undirected,1
327,9506,Undirected,1
327,17414,Undirected,1
327,26115,Undirected,1
327,35973,Undirected,1
327,39198,Undirected,1
328,8048,Undirected,1
329,5850,Undirected,1
330,14599,Undirected,1
330,16413,Undirected,1
331,15745,Undirected,1
332,2064,Undirected,1
332,8440,Undirected,1
332,26267,Undirected,1
333,12518,Undirected,1
333,20689,Undirected,1
333,26082,Undirected,1
334,18644,Undirected,1
335,38042,Undirected,1
336,6755,Undirected,1
336,8297,Undirected,1
336,10684,Undirected,1
336,19413,Undirected,1
336,30995,Undirected,1
337,21236,Undirected,1
337,21680,Undirected,1
337,39465,Undirected,1
338,32360,Undirected,1
339,8440,Undirected,1
339,18984,Undirected,1
340,11748,Undirected,1
340,32005,Undirected,1
340,36220,Undirected,1
341,4281,Undirected,1
342,8505,Undirected,1
342,14938,Undirected,1
343,11878,Undirected,1
343,25935,Undirected,1
344,21680,Undirected,1
345,26115,Undirected,1
346,4489,Undirected,1
346,5915,Undirected,1
346,14560,Undirected,1
347,22640,Undirected,1
347,31733,Undirected,1
348,13126,Undirected,1
348,20689,Undirected,1
349,20946,Undirected,1
349,36275,Undirected,1
350,9166,Undirected,1
351,11164,Undirected,1
351,25505,Undirected,1
351,39572,Undirected,1
352,13670,Undirected,1
353,11878,Undirected,1
353,13512,Undirected,1
354,1131,Undirected,1
354,1617,Undirected,1
354,4575,Undirected,1
354,5725,Undirected,1
354,7079,Undirected,1
354,7591,Undirected,1
354,9511,Undirected,1
354,9713,Undirected,1
354,10820,Undirected,1
354,11009,Undirected,1
354,12230,Undirected,1
354,14060,Undirected,1
354,14855,Undirected,1
354,16444,Undirected,1
354,17117,Undirected,1
354,19211,Undirected,1
354,20175,Undirected,1
354,23576,Undirected,1
354,24136,Undirected,1
354,25195,Undirected,1
354,25572,Undirected,1
354,26201,Undirected,1
354,26647,Undirected,1
354,26922,Undirected,1
354,27060,Undirected,1
354,29853,Undirected,1
354,30787,Undirected,1
354,30892,Undirected,1
354,33029,Undirected,1
354,37550,Undirected,1
354,39221,Undirected,1
354,39962,Undirected,1
355,451,Undirected,1
355,29253,Undirected,1
356,35637,Undirected,1
357,8688,Undirected,1
357,37422,Undirected,1
358,8440,Undirected,1
359,16415,Undirected,1
359,17952,Undirected,1
359,18152,Undirected,1
359,18324,Undirected,1
359,23035,Undirected,1
360,2064,Undirected,1
360,21680,Undirected,1
361,6755,Undirected,1
361,7707,Undirected,1
361,8297,Undirected,1
361,10051,Undirected,1
361,19413,Undirected,1
361,20689,Undirected,1
361,21763,Undirected,1
361,22677,Undirected,1
361,26115,Undirected,1
361,28519,Undirected,1
361,29650,Undirected,1
361,30892,Undirected,1
361,35973,Undirected,1
361,39590,Undirected,1
362,18152,Undirected,1
363,13777,Undirected,1
363,22746,Undirected,1
364,21853,Undirected,1
364,30839,Undirected,1
365,1131,Undirected,1
365,19512,Undirected,1
365,33962,Undirected,1
365,35973,Undirected,1
366,600,Undirected,1
366,1131,Undirected,1
366,2064,Undirected,1
366,2191,Undirected,1
366,3522,Undirected,1
366,4016,Undirected,1
366,5211,Undirected,1
366,5333,Undirected,1
366,8430,Undirected,1
366,9278,Undirected,1
366,10088,Undirected,1
366,10310,Undirected,1
366,10718,Undirected,1
366,11449,Undirected,1
366,12230,Undirected,1
366,12362,Undirected,1
366,13507,Undirected,1
366,13773,Undirected,1
366,15845,Undirected,1
366,16251,Undirected,1
366,20207,Undirected,1
366,20689,Undirected,1
366,20945,Undirected,1
366,21758,Undirected,1
366,21799,Undirected,1
366,22620,Undirected,1
366,23035,Undirected,1
366,23582,Undirected,1
366,23583,Undirected,1
366,24631,Undirected,1
366,25356,Undirected,1
366,30151,Undirected,1
366,30892,Undirected,1
366,31452,Undirected,1
366,31496,Undirected,1
366,33411,Undirected,1
366,33516,Undirected,1
366,34371,Undirected,1
366,35444,Undirected,1
366,35973,Undirected,1
366,36076,Undirected,1
366,36864,Undirected,1
366,39814,Undirected,1
367,22640,Undirected,1
367,24251,Undirected,1
368,30892,Undirected,1
369,12790,Undirected,1
370,1131,Undirected,1
370,14940,Undirected,1
371,19883,Undirected,1
371,25645,Undirected,1
371,29324,Undirected,1
372,8440,Undirected,1
373,11878,Undirected,1
373,29392,Undirected,1
374,24305,Undirected,1
374,27422,Undirected,1
374,35637,Undirected,1
375,21680,Undirected,1
376,15996,Undirected,1
376,35331,Undirected,1
377,634,Undirected,1
377,1164,Undirected,1
377,1494,Undirected,1
377,2603,Undirected,1
377,3553,Undirected,1
377,4105,Undirected,1
377,4365,Undirected,1
377,4953,Undirected,1
377,5915,Undirected,1
377,6536,Undirected,1
377,9152,Undirected,1
377,9229,Undirected,1
377,9434,Undirected,1
377,9575,Undirected,1
377,11722,Undirected,1
377,12417,Undirected,1
377,12433,Undirected,1
377,13212,Undirected,1
377,16063,Undirected,1
377,17337,Undirected,1
377,18308,Undirected,1
377,19159,Undirected,1
377,19641,Undirected,1
377,19793,Undirected,1
377,19838,Undirected,1
377,20093,Undirected,1
377,20510,Undirected,1
377,21308,Undirected,1
377,21462,Undirected,1
377,22283,Undirected,1
377,23035,Undirected,1
377,23663,Undirected,1
377,25089,Undirected,1
377,25995,Undirected,1
377,26031,Undirected,1
377,26070,Undirected,1
377,26610,Undirected,1
377,26848,Undirected,1
377,27362,Undirected,1
377,27791,Undirected,1
377,28391,Undirected,1
377,28425,Undirected,1
377,30412,Undirected,1
377,31233,Undirected,1
377,31318,Undirected,1
377,31727,Undirected,1
377,33116,Undirected,1
377,33206,Undirected,1
377,33678,Undirected,1
377,34307,Undirected,1
377,35952,Undirected,1
377,36088,Undirected,1
377,36241,Undirected,1
377,37354,Undirected,1
377,39382,Undirected,1
377,39586,Undirected,1
378,25037,Undirected,1
379,33190,Undirected,1
380,2660,Undirected,1
380,7649,Undirected,1
380,13566,Undirected,1
380,36553,Undirected,1
380,37657,Undirected,1
381,23190,Undirected,1
381,26696,Undirected,1
381,39490,Undirected,1
382,399,Undirected,1
382,21680,Undirected,1
382,34486,Undirected,1
383,8440,Undirected,1
383,10431,Undirected,1
384,7562,Undirected,1
384,8315,Undirected,1
384,8440,Undirected,1
384,8895,Undirected,1
384,18451,Undirected,1
384,25840,Undirected,1
384,31700,Undirected,1
384,35422,Undirected,1
384,35624,Undirected,1
385,4637,Undirected,1
386,7562,Undirected,1
386,19767,Undirected,1
387,21680,Undirected,1
387,31733,Undirected,1
388,2064,Undirected,1
388,3431,Undirected,1
388,8297,Undirected,1
389,9048,Undirected,1
390,7933,Undirected,1
390,34540,Undirected,1
391,1800,Undirected,1
391,18152,Undirected,1
391,19872,Undirected,1
391,25230,Undirected,1
391,25574,Undirected,1
391,33190,Undirected,1
392,8440,Undirected,1
392,30114,Undirected,1
393,35637,Undirected,1
394,37205,Undirected,1
395,4489,Undirected,1
395,10684,Undirected,1
396,25603,Undirected,1
397,15838,Undirected,1
397,39536,Undirected,1
398,1131,Undirected,1
398,4284,Undirected,1
398,9506,Undirected,1
398,21680,Undirected,1
398,22062,Undirected,1
398,25109,Undirected,1
399,786,Undirected,1
399,1155,Undirected,1
399,1619,Undirected,1
399,1937,Undirected,1
399,1943,Undirected,1
399,2698,Undirected,1
399,2873,Undirected,1
399,3832,Undirected,1
399,5725,Undirected,1
399,8384,Undirected,1
399,8817,Undirected,1
399,9895,Undirected,1
399,17254,Undirected,1
399,19665,Undirected,1
399,21172,Undirected,1
399,21680,Undirected,1
399,21981,Undirected,1
399,22886,Undirected,1
399,23035,Undirected,1
399,24237,Undirected,1
399,26115,Undirected,1
399,26773,Undirected,1
399,32233,Undirected,1
399,33264,Undirected,1
399,34002,Undirected,1
399,35697,Undirected,1
399,35973,Undirected,1
399,36516,Undirected,1
399,36833,Undirected,1
399,36906,Undirected,1
399,38200,Undirected,1
399,38768,Undirected,1
400,2064,Undirected,1
400,22640,Undirected,1
400,31733,Undirected,1
401,26696,Undirected,1
401,37314,Undirected,1
402,4890,Undirected,1
402,15996,Undirected,1
403,1158,Undirected,1
404,18258,Undirected,1
404,24404,Undirected,1
405,31733,Undirected,1
406,22640,Undirected,1
406,22989,Undirected,1
406,33718,Undirected,1
407,24160,Undirected,1
408,39277,Undirected,1
409,8440,Undirected,1
409,21680,Undirected,1
411,22610,Undirected,1
411,32615,Undirected,1
412,19767,Undirected,1
413,8440,Undirected,1
414,8440,Undirected,1
414,18504,Undirected,1
414,23035,Undirected,1
414,27007,Undirected,1
414,35973,Undirected,1
414,40105,Undirected,1
415,17373,Undirected,1
416,24371,Undirected,1
417,19034,Undirected,1
418,9976,Undirected,1
419,25067,Undirected,1
420,1188,Undirected,1
420,4728,Undirected,1
420,8440,Undirected,1
420,16645,Undirected,1
420,19801,Undirected,1
420,23035,Undirected,1
420,26115,Undirected,1
420,29378,Undirected,1
